question_id,texto_contexto,link_fonte,linha_na_fonte
135,"Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul.",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L41
135,"O platô de São Paulo, maior platô marginal da costa brasileira, contém as duas maiores bacias petrolíferas (Campos e Santos).",https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L133
135,A maior parte da margem continental brasileira é uma clássica margem divergente formada pela ruptura do supercontinente Gondwana e o distanciamento das placas Sul-Americana e Africana.,https://pt.wikipedia.org/wiki/Plataforma_continental_do_Brasil,L141
136,"A Bacia de Santos é a maior bacia sedimentar marítima brasileira, com uma área total de mais de 350 mil quilômetros quadrados e que se estende de Cabo Frio (RJ) a Florianópolis (SC).",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L35
136,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,L146
137,"O pré-sal é uma formação rochosa localizada no subsolo da costa brasileira, que se estende entre os estados de Santa Catarina e Espírito Santo, atingindo uma área de cerca de 800 quilômetros de extensão por 200 quilômetros de largura.",https://comunicabaciadesantos.petrobras.com.br/pre-sal-bacia-de-santos,L32
137,"Seu limite, ao sul, com a Bacia de Santos ocorre no Alto de Cabo Frio; ao norte, com a Bacia do Espírito Santo, ocorre no Alto de Vitória.",https://pt.wikipedia.org/wiki/Bacia_de_Campos,L146
138,"Formada há mais de 130 milhões de anos, após o início da separação de América do Sul e África, a Bacia de Santos é uma típica bacia sedimentar de margem atlântica, apresentando, porém, uma evolução geológica diferente das bacias de Campos e Pelotas, localizadas respectivamente a norte e sul.",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L41
138,"Reconhece-se quatro estágios geológicos evolutivos na bacia de Campos, que são pré-rifte (continental), rifte (continental), proto-oceânico (transicional evaporítico) e drift (marinho).",https://pt.wikipedia.org/wiki/Bacia_de_Campos,C2492
139,"Tais formações encontram-se a distâncias de cerca de 300 quilômetros da costa brasileira, em profundidades de aproximadamente 5 mil metros, sendo 2 mil de lâmina d’água, mil metros de sedimentos e outros 2 mil de sal.",https://comunicabaciadesantos.petrobras.com.br/pre-sal-bacia-de-santos,L33
139,"Em uma região de águas ultraprofundas, ocorre o desenvolvimento de reservatórios carbonáticos abaixo de uma camada de sal com até dois quilômetros de espessura, conhecida como pré-sal, caracterizando uma das maiores províncias de petróleo do mundo, apresentando acumulações de óleo pesado, óleo leve e gás não associado.",https://comunicabaciadesantos.petrobras.com.br/quem-somos,L42
140,"São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L388
140,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",https://www.sgb.gov.br/petroleo,L221
141,"O petróleo e gás natural são encontrados tanto em terra quanto no mar, principalmente nas bacias sedimentares (onde se encontram meios mais porosos - reservatórios), mas também em rochas do embasamento cristalino.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L387
141,"Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L387
141,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
142,"O petróleo e gás natural são encontrados tanto em terra quanto no mar, principalmente nas bacias sedimentares (onde se encontram meios mais porosos - reservatórios), mas também em rochas do embasamento cristalino.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L387
142,"Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L387
142,"Possuem porosidade e permeabilidade, uma marcante estratificação e baixa resistência mecânica.",https://www.sgb.gov.br/rochas,L226
143,"A constatação de reservatórios turbidíticos de idade Albiana portador de petróleo é inédita na Bacia Potiguar e foi realizada através de perfis elétricos e amostras de óleo, que serão posteriormente caracterizados por meio de análises de laboratório.",https://agencia.petrobras.com.br/w/negocio/petrobras-descobre-petroleo-em-aguas-ultra-profundas-da-bacia-potiguar,L96
143,"Turbiditos são depósitos sedimentares originados por correntes de turbidez submarinas, sobretudo em bacias de antepaís (foreland), em ambiente tectônico de margem convergente (ativa).",https://pt.wikipedia.org/wiki/Turbidito,L136
143,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.",https://pt.wikipedia.org/wiki/Turbidito,L136
144,"Os turbiditos são caracterizados por estratos (camadas) com grande continuidade lateral, acamamento regular e gradacional com afinamento dos grãos para o topo de cada estrato (camada), marcas de onda (ripple marks), associação de sedimentos pelágicos, estruturas de base de camada como marcas de sola, turboglifos (flutecasts), marcas de objetos (tool marks, grooves). Cada estrato de uma sequência turbidítica é depositado em um único evento (fluxo).",https://pt.wikipedia.org/wiki/Turbidito,L139
144,"As rochas sedimentares formam-se pela deposição de sedimentos (cascalho, areia, argila etc.) ao longo do tempo, trazidos por agentes transportadores, como as águas de um rio, o vento e as geleiras. Esse material vai sendo empilhado e, naturalmente, quanto mais embaixo ele estiver na pilha mais antigo ele é.",https://www.sgb.gov.br/como-sabemos-a-idade-das-rochas,L189
145,O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L185
145,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas.",https://pt.wikipedia.org/wiki/Turbidito,L136
145,"Os depósitos se formam por fluxos hiperpicnais concentrados, constituindo sucessões de estratos sedimentares arenosos e pelágicos bastante espessos, num curto período de tempo geológico.",https://pt.wikipedia.org/wiki/Turbidito,L137
145,As sequências turbidíticas são muito procuradas pelos geólogos de petróleo por constituírem bons reservatórios para hidrocarbonetos.,https://pt.wikipedia.org/wiki/Turbidito,L143
146,"A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
146,"Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L151
146,"Ele é um líquido que ocorre entre os grãos de rochas sedimentares porosas e permeáveis, como arenitos, por exemplo, ou em cavidades interconectadas de rochas como calcário.",https://www.sgb.gov.br/petroleo,L205
147,"A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,L188
147,"Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",https://www.sgb.gov.br/petroleo,L221
148,Folhelhos e camadas de sal são rochas capeadoras comuns.,https://www.sgb.gov.br/petroleo,L208
148,"Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal.",https://www.sgb.gov.br/petroleo-do-pre-sal,L189
148,"Essa espessa camada de sal, formada principalmente de halita (cloreto de sódio, ou seja, o sal que usamos na comida) e anidrita (sulfato de cálcio) é uma barreira que se formou diretamente sobre a rocha geradora, impedindo que, neste caso, o petróleo migrasse.",https://www.sgb.gov.br/petroleo-do-pre-sal,L190
149,"Os hidrocarbonetos, portanto, ocupam espaços porosos nas rochas, sejam eles entre grãos ou fraturas.",https://pt.wikipedia.org/wiki/Petr%C3%B3leo,L387
149,"Ele é um líquido que ocorre entre os grãos de rochas sedimentares porosas e permeáveis, como arenitos, por exemplo, ou em cavidades interconectadas de rochas como calcário.",https://www.sgb.gov.br/petroleo,L205
150,"Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,C447
150,"Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,L120
150,"Ele forma-se em uma rocha, chamada rocha geradora a partir de restos orgânicos, sobretudo micro-organismos animais.",https://www.sgb.gov.br/petroleo-do-pre-sal,L188
150,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando.",https://www.sgb.gov.br/petroleo-do-pre-sal,L188
150,"Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal.",https://www.sgb.gov.br/petroleo-do-pre-sal,L189
